ensembl_gene_id;gene_symbol_hint;platform;mean;sd
ENSG00000250072;CTC-529P8.1;RNA_Seq;1,83;2,9304
ENSG00000250073;RP11-677M14.3;RNA_Seq;2,8963;1,7869
ENSG00000250074;AC006499.4;RNA_Seq;-1,3856;1,3273
ENSG00000250075;RP11-584P21.2;RNA_Seq;2,0229;1,9517
ENSG00000250076;RP11-141P6.1;RNA_Seq;-1,3317;1,3429
ENSG00000250078;RP11-577G20.2;RNA_Seq;-1,326;1,1396
ENSG00000250079;RP11-560A7.1;RNA_Seq;-1,2907;1,4788
ENSG00000250080;CTB-88F18.2;RNA_Seq;-1,3023;1,5293
ENSG00000250081;CTD-2116N20.1;RNA_Seq;1,2708;1,7694
ENSG00000250082;RP11-796L2.1;RNA_Seq;-1,4716;1,4776
ENSG00000250084;RP11-485B17.5;RNA_Seq;-1,2649;1,7786
ENSG00000250088;RP11-432M8.1;RNA_Seq;-1,4171;1,4408
ENSG00000250090;RP13-401N8.3;RNA_Seq;1,2538;1,9802
ENSG00000250091;DNAH10OS;RNA_Seq;5,7542;2,0922
ENSG00000250092;RP11-556G22.3;RNA_Seq;-1,4521;1,5712
ENSG00000250095;NREP-AS1;RNA_Seq;-1,5847;1,6167
ENSG00000250098;RP11-22A3.1;RNA_Seq;-1,4499;1,4351
ENSG00000250099;RP11-12P19.2;RNA_Seq;-1,5027;1,602
ENSG00000250100;RP13-644M16.3;RNA_Seq;-1,4142;1,5708
ENSG00000250101;RP11-1252I4.2;RNA_Seq;-0,6074;1,8429
ENSG00000250102;RP11-314N14.1;RNA_Seq;0,6542;2,0661
ENSG00000250103;RP11-380D23.2;RNA_Seq;-0,7071;1,8868
ENSG00000250105;CTD-3074O7.2;RNA_Seq;-1,2179;1,5516
ENSG00000250106;ANKRD33B-AS1;RNA_Seq;-1,254;1,267
ENSG00000250107;CACNA1G-AS1;RNA_Seq;0,5358;2,1538
ENSG00000250111;AC107982.4;RNA_Seq;-0,59;2,0711
ENSG00000250114;CTB-95B16.1;RNA_Seq;-1,3611;1,435
ENSG00000250115;AK3P2;RNA_Seq;-0,234;1,6818
ENSG00000250116;RP11-417F21.1;RNA_Seq;1,9665;1,7382
ENSG00000250118;RP11-136H13.2;RNA_Seq;-1,3709;1,3324
ENSG00000250120;PCDHA10;RNA_Seq;4,6105;3,1016
ENSG00000250122;CTD-2013M15.1;RNA_Seq;2,7046;1,4982
ENSG00000250124;CTC-261N6.2;RNA_Seq;-1,4834;1,3672
ENSG00000250125;RP11-707A18.1;RNA_Seq;-0,5484;2,3208
ENSG00000250126;RP13-884E18.2;RNA_Seq;-1,3293;1,7821
ENSG00000250127;CTD-2117L12.1;RNA_Seq;5,3347;0,9794
ENSG00000250129;RP11-265F19.1;RNA_Seq;-0,8104;1,7443
ENSG00000250130;RP11-616K22.1;RNA_Seq;0,4543;1,7015
ENSG00000250131;RP11-130F10.1;RNA_Seq;2,3423;1,8709
ENSG00000250132;RP11-359B12.2;RNA_Seq;6,4869;1,2382
ENSG00000250133;HOXC-AS2;RNA_Seq;3,0142;3,2612
ENSG00000250135;RP4-622L5.2;RNA_Seq;-0,5687;2,0375
ENSG00000250137;RP11-380P13.1;RNA_Seq;-1,0953;1,7567
ENSG00000250138;RP11-848G14.5;RNA_Seq;5,3953;1,7559
ENSG00000250140;CTD-2517O10.5;RNA_Seq;-1,1029;1,4878
ENSG00000250141;RP11-208N20.1;RNA_Seq;-1,4292;1,3961
ENSG00000250144;RP11-553P9.1;RNA_Seq;2,6747;1,0986
ENSG00000250145;CTD-2285G11.1;RNA_Seq;-1,2262;1,2065
ENSG00000250147;MORF4L2P1;RNA_Seq;-1,1383;1,4786
ENSG00000250148;KRT8P31;RNA_Seq;-0,2281;1,7205
ENSG00000250149;RP11-399F2.2;RNA_Seq;-1,277;1,2992
ENSG00000250150;RP11-436A7.1;RNA_Seq;-1,5948;1,81
ENSG00000250151;ARPC4-TTLL3;RNA_Seq;7,9321;1,1783
ENSG00000250155;CTD-2353F22.1;RNA_Seq;0,0795;2,0668
ENSG00000250156;CTC-498M16.2;RNA_Seq;0,1481;2,0956
ENSG00000250158;RP11-254I22.2;RNA_Seq;-1,2335;1,6568
ENSG00000250159;RP11-381K20.2;RNA_Seq;2,9486;3,1188
ENSG00000250161;TRMT112P5;RNA_Seq;-1,4121;1,6933
ENSG00000250162;CSNK1A1P3;RNA_Seq;-1,2463;1,3284
ENSG00000250164;RP11-5N11.6;RNA_Seq;-1,3512;1,3802
ENSG00000250166;RP11-268P4.5;RNA_Seq;-0,8492;1,8801
ENSG00000250167;CTC-321K16.1;RNA_Seq;0,0129;2,3046
ENSG00000250169;MTND5P13;RNA_Seq;-1,3191;1,3072
ENSG00000250170;RASA2-IT1;RNA_Seq;-1,3214;1,5415
ENSG00000250173;RP11-661C8.3;RNA_Seq;-1,3153;1,5048
ENSG00000250174;MYLK-AS2;RNA_Seq;-0,604;1,8256
ENSG00000250180;RP11-138A23.2;RNA_Seq;-1,3856;1,5111
ENSG00000250182;EEF1A1P13;RNA_Seq;1,943;1,5096
ENSG00000250183;RP11-96A1.4;RNA_Seq;-1,393;1,4816
ENSG00000250185;RCC2P8;RNA_Seq;-1,1068;1,4025
ENSG00000250186;RP11-1079K10.4;RNA_Seq;-1,3566;1,6659
ENSG00000250189;RP11-362F19.2;RNA_Seq;-1,2329;1,4139
ENSG00000250190;RP11-292B1.2;RNA_Seq;-1,5054;1,484
ENSG00000250191;RP11-285A15.1;RNA_Seq;-1,3632;1,3921
ENSG00000250192;RP11-300M6.1;RNA_Seq;-1,4548;1,6085
ENSG00000250193;RP11-419L4.1;RNA_Seq;-1,4167;1,3983
ENSG00000250194;RP11-257I8.1;RNA_Seq;-1,2423;1,4348
ENSG00000250195;RP11-371F15.3;RNA_Seq;-1,4461;1,5967
ENSG00000250197;HMGN1P15;RNA_Seq;-0,9209;1,8894
ENSG00000250198;RP11-143A12.3;RNA_Seq;1,9152;2,0331
ENSG00000250200;RP13-577H12.3;RNA_Seq;-1,3405;1,4037
ENSG00000250202;RP11-397E7.2;RNA_Seq;-1,0946;1,3075
ENSG00000250204;AC006335.6;RNA_Seq;-1,4929;1,4299
ENSG00000250205;YWHAEP4;RNA_Seq;-1,2338;1,1438
ENSG00000250207;AC079776.6;RNA_Seq;-1,163;1,3739
ENSG00000250208;FZD10-AS1;RNA_Seq;3,4165;4,2176
ENSG00000250210;SEPT14P9;RNA_Seq;-1,3538;1,4639
ENSG00000250213;RP11-488I4.2;RNA_Seq;-1,6056;1,4413
ENSG00000250214;RP13-488H8.1;RNA_Seq;-1,1864;1,2948
ENSG00000250215;CIR1P2;RNA_Seq;1,3016;2,1582
ENSG00000250218;ALDH1L1-AS1;RNA_Seq;-1,0387;1,5621
ENSG00000250219;LTV1P1;RNA_Seq;-1,2959;1,4764
ENSG00000250220;RP11-692D12.1;RNA_Seq;0,5264;1,7926
ENSG00000250221;KRT8P32;RNA_Seq;-0,6225;1,9139
ENSG00000250222;CTC-338M12.5;RNA_Seq;2,1298;1,6148
ENSG00000250223;LINC01216;RNA_Seq;-1,3654;1,4547
ENSG00000250227;TRIM60P14;RNA_Seq;0,285;1,8506
ENSG00000250229;RP11-397D21.1;RNA_Seq;-1,3073;1,4275
ENSG00000250230;RP11-855O10.2;RNA_Seq;1,6926;2,8031
ENSG00000250231;USP17L16P;RNA_Seq;-1,3614;1,356
ENSG00000250234;CTD-2024P10.1;RNA_Seq;-1,2863;1,7081
ENSG00000250237;CTC-498J12.1;RNA_Seq;1,473;2,3615
ENSG00000250238;Z95704.3;RNA_Seq;-0,4626;1,5669
ENSG00000250240;CTD-2154I11.2;RNA_Seq;0,8707;2,1518
ENSG00000250241;RP11-9G1.3;RNA_Seq;0,9167;2,5609
ENSG00000250242;RP11-438C19.1;RNA_Seq;-1,4452;1,5472
ENSG00000250243;RP11-120A1.1;RNA_Seq;-1,4861;1,4865
ENSG00000250244;CTB-49A3.4;RNA_Seq;-1,2099;1,8307
ENSG00000250247;SEPHS2P1;RNA_Seq;-1,1547;1,5735
ENSG00000250249;RP11-30P21.2;RNA_Seq;-1,3691;1,3018
ENSG00000250250;CTD-2350J17.1;RNA_Seq;-1,6486;1,8011
ENSG00000250251;PKD1P6;RNA_Seq;9,213;1,0914
ENSG00000250252;RP11-342A1.1;RNA_Seq;-1,424;1,7187
ENSG00000250253;RP11-1072N2.2;RNA_Seq;-1,3973;1,6473
ENSG00000250254;PTTG2;RNA_Seq;-0,9126;1,7579
ENSG00000250256;RP11-267A15.3;RNA_Seq;-0,7601;1,5009
ENSG00000250257;LDHAL6DP;RNA_Seq;-1,3242;1,2307
ENSG00000250258;CTC-431G16.2;RNA_Seq;-1,5883;1,9115
ENSG00000250259;RP11-460I19.2;RNA_Seq;-1,3596;1,5693
ENSG00000250260;RP11-325L7.2;RNA_Seq;-0,6529;1,6459
ENSG00000250261;CCDC74BP1;RNA_Seq;-0,9237;1,7466
ENSG00000250263;RP11-765K14.1;RNA_Seq;-1,3621;1,4302
ENSG00000250264;XXbac-BPG246D15.9;RNA_Seq;5,8542;2,8452
ENSG00000250266;LINC01612;RNA_Seq;-0,0014;2,7044
ENSG00000250267;RP11-122A21.2;RNA_Seq;-0,8918;1,4934
ENSG00000250268;ALG1L14P;RNA_Seq;-1,1996;1,2858
ENSG00000250271;RP11-64D22.5;RNA_Seq;-0,2937;2,4727
ENSG00000250272;TRMT112P1;RNA_Seq;-1,5807;1,6262
ENSG00000250273;PSMC1P5;RNA_Seq;3,7963;1,8332
ENSG00000250274;CTB-114C7.4;RNA_Seq;-0,7776;1,7981
ENSG00000250277;RP11-468N14.11;RNA_Seq;-1,2762;1,4485
ENSG00000250280;RP11-305O6.3;RNA_Seq;-1,0644;1,6034
ENSG00000250282;RP5-875H18.4;RNA_Seq;0,421;2,0774
ENSG00000250284;CTB-1I21.1;RNA_Seq;-0,6657;2,0684
ENSG00000250286;RP11-94C24.8;RNA_Seq;1,2598;1,4907
ENSG00000250289;VWA8P1;RNA_Seq;-1,5115;1,4489
ENSG00000250290;NCAPGP1;RNA_Seq;0,2146;2,0759
ENSG00000250292;RP11-451F20.1;RNA_Seq;0,2554;2,0377
ENSG00000250293;CRYZP2;RNA_Seq;-1,3427;1,4496
ENSG00000250295;RDH10-AS1;RNA_Seq;4,1918;1,9645
ENSG00000250296;RP11-321E2.9;RNA_Seq;-1,3482;1,4412
ENSG00000250298;GIMD1;RNA_Seq;-1,4926;1,5792
ENSG00000250299;MRPS31P4;RNA_Seq;6,1845;1,0111
ENSG00000250300;RP11-696N14.3;RNA_Seq;-1,4219;1,379
ENSG00000250302;LINC01618;RNA_Seq;-1,3805;1,4711
ENSG00000250303;RP11-356J5.12;RNA_Seq;6,0235;1,65
ENSG00000250304;ZBED1P1;RNA_Seq;-0,8573;1,8764
ENSG00000250305;KIAA1456;RNA_Seq;5,686;2,8701
ENSG00000250306;CTC-498M16.3;RNA_Seq;-1,2244;1,3585
ENSG00000250307;TUBB8P3;RNA_Seq;-1,558;1,5709
ENSG00000250308;SALL4P1;RNA_Seq;-1,2274;1,5269
ENSG00000250309;CTC-345K18.2;RNA_Seq;-0,9695;1,96
ENSG00000250310;RP5-1029K10.4;RNA_Seq;-1,4449;1,8421
ENSG00000250312;ZNF718;RNA_Seq;6,8981;2,0279
ENSG00000250313;RP11-5P22.3;RNA_Seq;-1,3527;1,4354
ENSG00000250315;RP11-44F21.4;RNA_Seq;-0,9209;1,8977
ENSG00000250316;RP11-618M23.1;RNA_Seq;-1,2472;1,5786
ENSG00000250317;SMIM20;RNA_Seq;8,9994;0,9982
ENSG00000250318;CTA-963H5.5;RNA_Seq;4,6374;1,2104
ENSG00000250319;CTD-2272G21.3;RNA_Seq;-1,4132;1,3123
ENSG00000250320;CTD-2269F5.1;RNA_Seq;0,2794;2,5651
ENSG00000250321;RP11-478C6.4;RNA_Seq;-1,3728;1,5236
ENSG00000250322;CTB-51E13.1;RNA_Seq;-1,4146;1,5752
ENSG00000250324;MRPL22P1;RNA_Seq;-1,071;1,3869
ENSG00000250325;IGBP1P4;RNA_Seq;-0,3014;2,1062
ENSG00000250326;RP11-284M14.1;RNA_Seq;2,2013;1,9214
ENSG00000250327;RPSAP70;RNA_Seq;2,1159;2,557
ENSG00000250328;MGC32805;RNA_Seq;4,6419;2,1196
ENSG00000250329;KDELC1P1;RNA_Seq;0,4994;2,0679
ENSG00000250330;CTC-422A18.2;RNA_Seq;-1,2027;1,7061
ENSG00000250331;LINC01340;RNA_Seq;-0,861;1,5352
ENSG00000250332;CTD-2272G21.2;RNA_Seq;-1,1017;1,4871
ENSG00000250333;RP11-4O3.1;RNA_Seq;-1,455;1,399
ENSG00000250334;LINC00989;RNA_Seq;-0,4751;2,2162
ENSG00000250337;LINC01021;RNA_Seq;2,205;3,6974
ENSG00000250338;RP11-395I6.2;RNA_Seq;-1,3992;1,3315
ENSG00000250339;CXCL1P;RNA_Seq;-1,5632;1,5915
ENSG00000250340;RP11-577G20.1;RNA_Seq;-1,5682;1,4585
ENSG00000250341;RP11-785F11.1;RNA_Seq;-1,5249;1,7283
ENSG00000250342;SNRPCP16;RNA_Seq;-1,278;1,4742
ENSG00000250343;CTC-255N20.1;RNA_Seq;0,0672;2,7586
ENSG00000250344;RP11-647P12.1;RNA_Seq;-1,2136;1,3882
ENSG00000250345;RP11-780M14.1;RNA_Seq;-0,9071;1,6458
ENSG00000250346;EEF1GP2;RNA_Seq;-1,3918;1,4925
ENSG00000250347;AC005740.4;RNA_Seq;-1,0289;1,3716
ENSG00000250348;RP11-466P24.6;RNA_Seq;-1,1589;1,9423
ENSG00000250349;RP5-972B16.2;RNA_Seq;-1,1943;1,4677
ENSG00000250350;RP11-731D1.3;RNA_Seq;-1,3188;1,3322
ENSG00000250351;RP11-432M8.10;RNA_Seq;-1,4593;1,32
ENSG00000250354;RP11-76G10.1;RNA_Seq;-1,4065;1,5088
ENSG00000250356;HSPE1P23;RNA_Seq;-1,4874;1,6219
ENSG00000250357;RP11-503L19.1;RNA_Seq;-1,5257;1,5317
ENSG00000250358;RP11-159K7.2;RNA_Seq;-1,2322;1,7743
ENSG00000250359;PTP4A1P4;RNA_Seq;-1,4131;1,7082
ENSG00000250360;CTD-2089N3.1;RNA_Seq;-0,8804;1,9753
ENSG00000250361;GYPB;RNA_Seq;-1,2369;1,5932
ENSG00000250362;AC008592.5;RNA_Seq;-0,4838;1,5494
ENSG00000250363;KRT18P21;RNA_Seq;-1,4261;1,6528
ENSG00000250365;CTD-2213F21.2;RNA_Seq;3,3265;1,1464
ENSG00000250366;TUNAR;RNA_Seq;0,4145;3,005
ENSG00000250371;RP11-22A3.2;RNA_Seq;-0,2393;1,8541
ENSG00000250372;MARK2P4;RNA_Seq;-1,5924;1,5936
ENSG00000250374;TRIM75P;RNA_Seq;-0,9477;1,7347
ENSG00000250375;RP11-340A13.3;RNA_Seq;-1,4591;1,5565
ENSG00000250376;CTD-2005D20.1;RNA_Seq;0,3778;3,137
ENSG00000250377;CTC-467M3.3;RNA_Seq;-1,2458;1,866
ENSG00000250378;RP11-119J18.1;RNA_Seq;-0,5826;1,8591
ENSG00000250379;RP11-23P13.4;RNA_Seq;-0,3823;1,7673
ENSG00000250381;UNC93B4;RNA_Seq;-1,1313;1,8341
ENSG00000250383;CTD-2197I11.1;RNA_Seq;-1,5155;1,5646
ENSG00000250384;UBE2CP3;RNA_Seq;-1,334;1,5456
ENSG00000250385;RP11-310P5.2;RNA_Seq;-1,0369;1,897
ENSG00000250386;RP11-432M8.11;RNA_Seq;-1,2221;1,7011
ENSG00000250387;RP11-136K7.2;RNA_Seq;0,9262;2,6104
ENSG00000250389;MTND6P2;RNA_Seq;-1,3765;1,5655
ENSG00000250390;RP11-338H14.1;RNA_Seq;3,185;1,5745
ENSG00000250391;CTD-2160D9.1;RNA_Seq;-1,267;1,6557
ENSG00000250392;RP11-700N1.1;RNA_Seq;-0,6652;1,6852
ENSG00000250393;RP11-480G3.1;RNA_Seq;-1,5365;1,5205
ENSG00000250397;RP11-1391J7.1;RNA_Seq;5,389;1,3106
ENSG00000250398;RP11-27G13.4;RNA_Seq;-1,4527;1,5831
ENSG00000250400;LINC00977;RNA_Seq;-1,0393;2,0294
ENSG00000250402;RP11-395P13.4;RNA_Seq;-1,4226;1,3243
ENSG00000250403;RP11-15B17.2;RNA_Seq;-1,1538;1,7007
ENSG00000250405;RP11-114H7.2;RNA_Seq;-1,4268;1,6929
ENSG00000250406;RP13-539F13.3;RNA_Seq;-0,759;1,7559
ENSG00000250407;CTB-99A3.1;RNA_Seq;-1,307;1,4349
ENSG00000250409;CTB-3M24.3;RNA_Seq;-1,423;1,6208
ENSG00000250410;RP11-714G18.1;RNA_Seq;1,0895;1,6665
ENSG00000250411;RP11-257I8.2;RNA_Seq;-1,4066;1,4846
ENSG00000250412;KLHL2P1;RNA_Seq;1,2286;2,3758
ENSG00000250413;RP11-448G15.1;RNA_Seq;-0,3542;1,7283
ENSG00000250415;CTC-461F20.1;RNA_Seq;-1,1262;1,9551
ENSG00000250416;SEC63P2;RNA_Seq;-1,5728;1,4178
ENSG00000250417;CTD-2194D22.2;RNA_Seq;-1,5014;1,6414
ENSG00000250418;RP11-503D12.1;RNA_Seq;-1,3096;1,2817
ENSG00000250420;AACSP1;RNA_Seq;1,7906;3,0928
ENSG00000250421;RP11-83M16.6;RNA_Seq;0,0484;2,4428
ENSG00000250422;RP11-484L7.1;RNA_Seq;-1,1662;1,6509
ENSG00000250423;KIAA1210;RNA_Seq;0,5889;2,589
ENSG00000250424;RP5-877J2.1;RNA_Seq;0,066;2,0657
ENSG00000250425;OR7E35P;RNA_Seq;-1,0008;1,8346
ENSG00000250426;FTLP10;RNA_Seq;-1,3777;1,3832
ENSG00000250427;HNCAT21;RNA_Seq;-0,1363;1,9903
ENSG00000250428;RP11-1082L8.1;RNA_Seq;-1,3056;1,5819
ENSG00000250430;RP11-366M4.15;RNA_Seq;-1,4574;1,7201
ENSG00000250431;RP13-577H12.2;RNA_Seq;-1,4663;1,4776
ENSG00000250432;RP11-834C11.5;RNA_Seq;0,0914;1,8235
ENSG00000250433;CLSTN2-AS1;RNA_Seq;0,102;1,9347
ENSG00000250436;RP11-622A1.2;RNA_Seq;-1,0898;1,768
ENSG00000250437;RP11-116A1.1;RNA_Seq;-1,4633;1,5249
ENSG00000250438;CTD-2308B18.2;RNA_Seq;-1,6572;1,8069
ENSG00000250441;RP11-47F1.1;RNA_Seq;-1,3373;1,3316
ENSG00000250442;EIF3KP3;RNA_Seq;-1,4941;1,5923
ENSG00000250444;CCT5P1;RNA_Seq;-0,3416;1,9793
ENSG00000250446;LINC01332;RNA_Seq;-1,4931;1,5197
ENSG00000250447;CTD-2081C10.1;RNA_Seq;-1,061;1,7941
ENSG00000250448;RP11-19O2.2;RNA_Seq;-1,1348;1,8098
ENSG00000250451;HOXC-AS1;RNA_Seq;1,9261;2,7278
ENSG00000250453;CTD-2134P3.1;RNA_Seq;-1,0258;1,7426
ENSG00000250455;RP11-648M2.1;RNA_Seq;-1,2615;1,4722
ENSG00000250456;AC006552.1;RNA_Seq;-0,4636;1,7485
ENSG00000250458;RP11-107E21.1;RNA_Seq;-1,3533;1,4552
ENSG00000250461;RP11-631M6.2;RNA_Seq;-0,07;1,8705
ENSG00000250462;LRRC37BP1;RNA_Seq;9,4243;0,7548
ENSG00000250464;LRRC34P2;RNA_Seq;-1,5595;1,3908
ENSG00000250467;RP11-227F19.1;RNA_Seq;-1,2782;1,5435
ENSG00000250470;AP000351.3;RNA_Seq;-0,9262;1,5344
ENSG00000250471;GMPSP1;RNA_Seq;-1,1406;1,2633
ENSG00000250472;TRIM36-IT1;RNA_Seq;-0,9012;1,6358
ENSG00000250473;DUTP7;RNA_Seq;-1,1269;1,6097
ENSG00000250474;WBP1LP2;RNA_Seq;2,5308;1,4499
ENSG00000250475;RP11-312A15.3;RNA_Seq;-1,4434;1,6393
ENSG00000250476;ENPP7P9;RNA_Seq;-0,7735;1,5533
ENSG00000250479;CHCHD10;RNA_Seq;8,7511;1,6567
ENSG00000250480;RP11-101B14.1;RNA_Seq;-1,3678;1,5013
ENSG00000250481;CTD-2247C11.1;RNA_Seq;-1,4561;1,5373
ENSG00000250482;DUX4L51;RNA_Seq;-1,0239;1,7721
ENSG00000250483;PPM1AP1;RNA_Seq;0,2165;2,4286
ENSG00000250484;RP11-728C8.1;RNA_Seq;-1,097;1,7865
ENSG00000250485;EXOC7P1;RNA_Seq;-1,2722;1,4871
ENSG00000250486;FAM218A;RNA_Seq;3,0068;3,6211
ENSG00000250488;RP11-6C14.1;RNA_Seq;-1,5107;1,6172
ENSG00000250490;FLJ33360;RNA_Seq;1,208;2,3394
ENSG00000250492;INTS6P1;RNA_Seq;-0,589;1,8799
ENSG00000250493;RP11-640N11.2;RNA_Seq;1,4473;1,5668
ENSG00000250494;RP11-162D9.1;RNA_Seq;-1,474;1,4995
ENSG00000250496;ABT1P1;RNA_Seq;-0,5658;1,661
ENSG00000250497;AC007126.1;RNA_Seq;6,5153;0,5821
ENSG00000250500;RP11-119H12.3;RNA_Seq;-1,3518;1,4699
ENSG00000250501;RP11-98O2.1;RNA_Seq;0,32;1,612
ENSG00000250503;RP11-401I19.1;RNA_Seq;-1,3819;1,3459
ENSG00000250504;KRT18P51;RNA_Seq;-0,6959;1,4805
ENSG00000250505;AC006499.3;RNA_Seq;-1,5077;1,4156
ENSG00000250506;CDK3;RNA_Seq;7,987;0,9732
ENSG00000250507;AC008984.6;RNA_Seq;-1,6165;1,6284
ENSG00000250508;RP11-757G1.6;RNA_Seq;4,61;1,8515
ENSG00000250509;CTC-573N18.1;RNA_Seq;1,0974;2,5582
ENSG00000250510;GPR162;RNA_Seq;3,7908;3,5538
ENSG00000250511;RP11-380D23.1;RNA_Seq;-0,3041;2,091
ENSG00000250514;RP11-96P7.1;RNA_Seq;-1,2482;1,8755
ENSG00000250515;RP11-515C16.7;RNA_Seq;-1,5254;1,7054
ENSG00000250516;RP11-380I10.2;RNA_Seq;-1,1545;1,6046
ENSG00000250517;LDHAL6CP;RNA_Seq;0,9719;1,8944
ENSG00000250519;RP11-680H20.2;RNA_Seq;0,2789;2,533
ENSG00000250522;AC004066.3;RNA_Seq;-0,5153;2,1321
ENSG00000250523;RP11-756P10.1;RNA_Seq;-1,2966;1,2434
ENSG00000250524;RP11-730N24.2;RNA_Seq;-1,4782;1,4578
ENSG00000250526;CCT6P2;RNA_Seq;-1,283;1,4227
ENSG00000250529;CTD-2247C11.5;RNA_Seq;-1,4918;1,6717
ENSG00000250532;RP11-727M10.1;RNA_Seq;-1,4156;1,437
ENSG00000250535;STK19B;RNA_Seq;-1,114;1,9047
ENSG00000250536;ABHD17AP3;RNA_Seq;-0,3474;1,7727
ENSG00000250538;RP11-92A5.2;RNA_Seq;-1,2044;1,8733
ENSG00000250539;KRT8P33;RNA_Seq;4,0856;1,1953
ENSG00000250540;RP11-58H15.3;RNA_Seq;-1,334;1,5496
ENSG00000250541;RP11-302F12.10;RNA_Seq;-0,7111;1,7674
ENSG00000250543;RP11-442N1.1;RNA_Seq;-1,287;1,4523
ENSG00000250544;CTC-493L21.1;RNA_Seq;-1,3905;1,7218
ENSG00000250546;RP11-8L2.1;RNA_Seq;1,8121;3,2002
ENSG00000250547;RP11-719L21.1;RNA_Seq;-1,3314;1,4894
ENSG00000250548;RP11-47I22.2;RNA_Seq;1,0318;2,5029
ENSG00000250550;PPBPP1;RNA_Seq;-1,3365;1,4373
ENSG00000250551;RP11-254I22.1;RNA_Seq;-0,6679;1,76
ENSG00000250555;CTC-467M3.2;RNA_Seq;-1,3877;1,3542
ENSG00000250556;CCDC34P1;RNA_Seq;-1,4031;1,4957
ENSG00000250558;RP11-432M8.3;RNA_Seq;-1,5617;1,5473
ENSG00000250560;RP11-598G2.1;RNA_Seq;-1,2361;1,3396
ENSG00000250561;OR7E59P;RNA_Seq;-1,0763;1,6326
ENSG00000250562;RPL38P4;RNA_Seq;-1,2877;1,3344
ENSG00000250563;KNOP1P5;RNA_Seq;-0,5258;2,1821
ENSG00000250564;RP11-215P8.4;RNA_Seq;0,2582;2,9094
ENSG00000250565;ATP6V1E2;RNA_Seq;7,4415;0,9575
ENSG00000250566;UGT2B29P;RNA_Seq;-1,364;1,723
ENSG00000250567;CTD-2154H6.1;RNA_Seq;-1,4158;1,6404
ENSG00000250568;RP11-333E13.2;RNA_Seq;-1,0656;1,4615
ENSG00000250569;NTAN1P2;RNA_Seq;3,1936;1,3635
ENSG00000250571;GLI4;RNA_Seq;8,8873;0,8803
ENSG00000250572;RP11-529H2.1;RNA_Seq;-1,3328;1,3845
ENSG00000250573;AC006499.5;RNA_Seq;-1,3523;1,498
ENSG00000250574;CTD-2275D10.2;RNA_Seq;-1,4699;1,7714
ENSG00000250575;RP4-669L17.8;RNA_Seq;8,8983;0,8882
ENSG00000250576;CTD-2154B17.1;RNA_Seq;-1,4932;1,59
ENSG00000250577;RP11-577B7.1;RNA_Seq;-1,397;1,519
ENSG00000250579;CTD-2297D10.2;RNA_Seq;-0,2598;2,7204
ENSG00000250580;SNRPCP8;RNA_Seq;-1,2607;1,2223
ENSG00000250582;SMAD1-AS2;RNA_Seq;-0,9613;1,8752
ENSG00000250583;CTD-2233C11.2;RNA_Seq;-1,1965;1,5617
ENSG00000250584;LINC01511;RNA_Seq;0,2847;2,1848
ENSG00000250585;LINC00604;RNA_Seq;-1,4535;1,4319
ENSG00000250587;HPRT1P2;RNA_Seq;-1,3178;1,3607
ENSG00000250588;IQCJ-SCHIP1;RNA_Seq;7,4906;2,8026
ENSG00000250590;RP11-565A3.2;RNA_Seq;-0,998;1,8141
ENSG00000250591;PRSS3P1;RNA_Seq;-1,2313;1,7015
ENSG00000250592;RP11-39E3.3;RNA_Seq;-1,4099;1,4828
ENSG00000250594;RP11-433B3.1;RNA_Seq;-1,547;1,5291
ENSG00000250596;RP11-440I14.2;RNA_Seq;0,8442;2,6012
ENSG00000250597;RP11-725M22.1;RNA_Seq;-1,1872;1,3126
ENSG00000250599;AC064853.3;RNA_Seq;-1,2393;1,4123
ENSG00000250600;ROPN1L-AS1;RNA_Seq;-1,4276;1,5031
ENSG00000250602;RP11-517I3.1;RNA_Seq;0,8735;1,9158
ENSG00000250603;CTC-228N24.2;RNA_Seq;-1,0466;1,798
ENSG00000250604;RP11-597D13.8;RNA_Seq;-1,1057;1,879
ENSG00000250608;RP11-933H2.4;RNA_Seq;3,3732;2,271
ENSG00000250609;RP11-158C21.2;RNA_Seq;-1,1152;1,7557
ENSG00000250611;RP11-339D20.1;RNA_Seq;-1,4801;1,5503
ENSG00000250612;RP11-618I10.2;RNA_Seq;-0,9049;2,0237
ENSG00000250613;RP11-136I13.1;RNA_Seq;-1,2483;1,2973
ENSG00000250614;AC007078.4;RNA_Seq;-0,2319;1,9569
ENSG00000250615;CTC-564N23.2;RNA_Seq;4,7452;1,5717
ENSG00000250616;RP11-455F5.3;RNA_Seq;5,4484;1,2671
ENSG00000250618;RP11-548K12.9;RNA_Seq;-1,5118;1,5291
ENSG00000250619;CTD-2215L10.1;RNA_Seq;-1,3348;1,3881
ENSG00000250620;RP11-91J3.3;RNA_Seq;-0,9827;1,9887
ENSG00000250622;RP11-612J15.3;RNA_Seq;-1,3215;1,33
ENSG00000250623;RP11-317B7.3;RNA_Seq;-1,2827;1,5817
ENSG00000250624;RP11-93M12.1;RNA_Seq;-1,2697;1,5956
ENSG00000250625;RP1-142F18.2;RNA_Seq;-0,9446;1,7051
ENSG00000250626;RP11-756P10.2;RNA_Seq;-1,1728;1,6482
ENSG00000250627;TTC39CP1;RNA_Seq;-1,5213;1,482
